"ProdLine","ItemNumber","Description","StdPrice","Multiplier","Price","ProdLinePricing","BreakQty1","PriceRate1","BreakQty2","PriceRate2","BestPrice"
"AMEC","M918024-0070A","Hdle Adpt",8.10,"0.5166 ",4.18,0.00,0.00,0.00,0.00,0.00,4.18
"AMEC","M918025-0070A","Hdle Adpt",3.50,"0.5166 ",1.81,0.00,0.00,0.00,0.00,0.00,1.81
"AMEC","M918026-0070A","Adpt",12.20,"0.5166 ",6.30,0.00,0.00,0.00,0.00,0.00,6.30
"AMEC","M918032-0070A","Hdle Adpt Ext",19.50,"0.5166 ",10.07,0.00,0.00,0.00,0.00,0.00,10.07
"AMEC","M918038-0070A","Adpt",3.00,"0.5166 ",1.55,0.00,0.00,0.00,0.00,0.00,1.55
"AMEC","M918039-0070A","Hdle Adpt",2.00,"0.5166 ",1.03,0.00,0.00,0.00,0.00,0.00,1.03
"AMEC","M918075-0070A","Hdle Set Screw",2.50,"0.5166 ",1.29,0.00,0.00,0.00,0.00,0.00,1.29
"AMEC","M918305-0070A","Hdle Screw",3.20,"0.5166 ",1.65,0.00,0.00,0.00,0.00,0.00,1.65
"AMEC","M918318-0070A","Hdle Screw",5.40,"0.5166 ",2.79,0.00,0.00,0.00,0.00,0.00,2.79
"AMEC","M918324-0070A","Hdle Screw",2.70,"0.5166 ",1.39,0.00,0.00,0.00,0.00,0.00,1.39
"AMEC","M918450-0070A","Adpt",5.40,"0.5166 ",2.79,0.00,0.00,0.00,0.00,0.00,2.79
"AMEC","M918451-0070A","Hdle Adpt",3.20,"0.5166 ",1.65,0.00,0.00,0.00,0.00,0.00,1.65
"AMEC","M918455-0070A","Hdle Adpt",3.00,"0.5166 ",1.55,0.00,0.00,0.00,0.00,0.00,1.55
"AMEC","M918460-0070A","Hdle Adpt",1.90,"0.5166 ",0.98,0.00,0.00,0.00,0.00,0.00,0.98
"AMEC","M918462-0070A","Cable Adpt",4.30,"0.5166 ",2.22,0.00,0.00,0.00,0.00,0.00,2.22
"AMEC","M918504-0070A","Hdle Screw",2.00,"0.5166 ",1.03,0.00,0.00,0.00,0.00,0.00,1.03
"AMEC","M918506-0070A","Cart Screw (3)",2.70,"0.5166 ",1.39,0.00,0.00,0.00,0.00,0.00,1.39
"AMEC","M918990-0070A","Screw",3.60,"0.5166 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"AMEC","M919211-0020A","36"" CP Slide Bar",78.20,"0.5166 ",40.40,0.00,0.00,0.00,0.00,0.00,40.40
"AMEC","M919213-0020A","24"" CP Slide Bar",32.40,"0.5166 ",16.74,0.00,0.00,0.00,0.00,0.00,16.74
"AMEC","M919646-0020A","CP Spt",71.90,"0.5166 ",37.14,0.00,0.00,0.00,0.00,0.00,37.14
"AMEC","M919660-0020A","6"" CP Tlpc",12.90,"0.5166 ",6.66,0.00,0.00,0.00,0.00,0.00,6.66
"AMEC","M921323-0070A","Elbow Adpt",16.30,"0.5166 ",8.42,0.00,0.00,0.00,0.00,0.00,8.42
"AMEC","M922286-0020A","CP Aerator",19.00,"0.5166 ",9.82,0.00,0.00,0.00,0.00,0.00,9.82
"AMEC","M922326-0070A","Bushing",3.00,"0.5166 ",1.55,0.00,0.00,0.00,0.00,0.00,1.55
"AMEC","M922860-0020A","CP Aerator",7.60,"0.5166 ",3.93,0.00,0.00,0.00,0.00,0.00,3.93
"AMEC","M922860-0990A","PB Aerator",5.80,"0.5166 ",3.00,0.00,0.00,0.00,0.00,0.00,3.00
"AMEC","M922861-0020A","CP Aerator",7.60,"0.5166 ",3.93,0.00,0.00,0.00,0.00,0.00,3.93
"AMEC","M922861-0990A","PB Aerator",14.00,"0.5166 ",7.23,0.00,0.00,0.00,0.00,0.00,7.23
"AMEC","M922866-0070A","Aerator",11.90,"0.5166 ",6.15,0.00,0.00,0.00,0.00,0.00,6.15
"AMEC","M922867-0020A","CP Aerator",14.90,"0.5166 ",7.70,0.00,0.00,0.00,0.00,0.00,7.70
"AMEC","M922870-0070A","Hdle Adpt",4.30,"0.5166 ",2.22,0.00,0.00,0.00,0.00,0.00,2.22
"AMEC","M922871-0070A","Aerator",11.50,"0.5166 ",5.94,0.00,0.00,0.00,0.00,0.00,5.94
"AMEC","M922872-0070A","Cam Seat Insert",3.10,"0.5166 ",1.60,0.00,0.00,0.00,0.00,0.00,1.60
"AMEC","M922880-0020A","CP Aerator",7.60,"0.5166 ",3.93,0.00,0.00,0.00,0.00,0.00,3.93
"AMEC","M922881-0020A","CP Aerator",7.60,"0.5166 ",3.93,0.00,0.00,0.00,0.00,0.00,3.93
"AMEC","M922885-0020A","CP Aerator",25.90,"0.5166 ",13.38,0.00,0.00,0.00,0.00,0.00,13.38
"AMEC","M922886-0020A","CP Aerator",25.90,"0.5166 ",13.38,0.00,0.00,0.00,0.00,0.00,13.38
"AMEC","M922887-0020A","CP Aerator",21.60,"0.5166 ",11.16,0.00,0.00,0.00,0.00,0.00,11.16
"AMEC","M922901-0020A","Aerator",7.60,"0.5166 ",3.93,0.00,0.00,0.00,0.00,0.00,3.93
"AMEC","M922903-0020A","Aerator",7.60,"0.5166 ",3.93,0.00,0.00,0.00,0.00,0.00,3.93
"AMEC","M922991-0020A","Aerator",7.00,"0.5166 ",3.62,0.00,0.00,0.00,0.00,0.00,3.62
"AMEC","M922992-0020A","CP Aerator",7.60,"0.5166 ",3.93,0.00,0.00,0.00,0.00,0.00,3.93
"AMEC","M922996-0020A","CP Aerator",21.60,"0.5166 ",11.16,0.00,0.00,0.00,0.00,0.00,11.16
"AMEC","M923016-0070A","Flex Hose",24.70,"0.5166 ",12.76,0.00,0.00,0.00,0.00,0.00,12.76
"AMEC","M923048-0070A","Putty Plate",1.90,"0.5166 ",0.98,0.00,0.00,0.00,0.00,0.00,0.98
"AMEC","M923049-0070A","Putty Plate",3.10,"0.5166 ",1.60,0.00,0.00,0.00,0.00,0.00,1.60
"AMEC","M923056-0070A","Putty Plate",1.80,"0.5166 ",0.93,0.00,0.00,0.00,0.00,0.00,0.93
"AMEC","M923290-0070A","24"" Flex Sply",5.10,"0.5166 ",2.63,0.00,0.00,0.00,0.00,0.00,2.63
"AMEC","M923300-0070A","Retainer Cap",2.40,"0.5166 ",1.24,0.00,0.00,0.00,0.00,0.00,1.24
"AMEC","M923482-0070A","Towel Ring Bushing",11.60,"0.5166 ",5.99,0.00,0.00,0.00,0.00,0.00,5.99
"AMEC","M923651-0020A","CP Hose Guide",4.90,"0.5166 ",2.53,0.00,0.00,0.00,0.00,0.00,2.53
"AMEC","M923651-0210A","BN Hose Guide",3.90,"0.5166 ",2.01,0.00,0.00,0.00,0.00,0.00,2.01
"AMEC","M923827-0020A","CP Spt End",22.30,"0.5166 ",11.52,0.00,0.00,0.00,0.00,0.00,11.52
"AMEC","M926266-0020A","CP Spt Kit",254.90,"0.5166 ",131.68,0.00,0.00,0.00,0.00,0.00,131.68
"AMEC","M950010-0070A","1/2"" NPT Union",9.70,"0.5166 ",5.01,0.00,0.00,0.00,0.00,0.00,5.01
"AMEC","M950034-0070A","Porcelain Lift Knob",4.50,"0.5166 ",2.32,0.00,0.00,0.00,0.00,0.00,2.32
"AMEC","M950049-0020A","CP Handspray",36.20,"0.5166 ",18.70,0.00,0.00,0.00,0.00,0.00,18.70
"AMEC","M950049-2950A","Satin Handspray",76.02,"0.5166 ",39.27,0.00,0.00,0.00,0.00,0.00,39.27
"AMEC","M950070-0070A","xfer Valve",20.00,"0.5166 ",10.33,0.00,0.00,0.00,0.00,0.00,10.33
"AMEC","M950075-0020A","CP Handshwr",219.30,"0.5166 ",113.29,0.00,0.00,0.00,0.00,0.00,113.29
"AMEC","M950090-0020A","CP Handshwr",94.80,"0.5166 ",48.97,0.00,0.00,0.00,0.00,0.00,48.97
"AMEC","M950096-0020A","CP Pump Disp",18.40,"0.5166 ",9.51,0.00,0.00,0.00,0.00,0.00,9.51
"AMEC","M950096-0990A","PB Pump Disp",51.00,"0.5166 ",26.35,0.00,0.00,0.00,0.00,0.00,26.35
"AMEC","M950096-2950A","Satin Pump Disp",20.50,"0.5166 ",10.59,0.00,0.00,0.00,0.00,0.00,10.59
"AMEC","M950105-0070A","Hdw Kit",23.80,"0.5166 ",12.30,0.00,0.00,0.00,0.00,0.00,12.30
"AMEC","M950118-0020A","CP Lever Hdle Assy",33.60,"0.5166 ",17.36,0.00,0.00,0.00,0.00,0.00,17.36
"AMEC","M950118-2950A","Satin Lever Hdle Assy",39.10,"0.5166 ",20.20,0.00,0.00,0.00,0.00,0.00,20.20
"AMEC","M950119-2950A","Satin Cross Hdle Assy",72.34,"0.5166 ",37.37,0.00,0.00,0.00,0.00,0.00,37.37
"AMEC","M950120-0020A","CP Div Unit",45.80,"0.5166 ",23.66,0.00,0.00,0.00,0.00,0.00,23.66
"AMEC","M950140-0020A","CP Spt",57.30,"0.5166 ",29.60,0.00,0.00,0.00,0.00,0.00,29.60
"AMEC","M950141-0020A","CP Spt",28.70,"0.5166 ",14.83,0.00,0.00,0.00,0.00,0.00,14.83
"AMEC","M950143-0070A","Cold Index Btn",2.80,"0.5166 ",1.45,0.00,0.00,0.00,0.00,0.00,1.45
"AMEC","M950144-0070A","Hot Index Btn",2.80,"0.5166 ",1.45,0.00,0.00,0.00,0.00,0.00,1.45
"AMEC","M950145-0020A","Rod & Knob",3.10,"0.5166 ",1.60,0.00,0.00,0.00,0.00,0.00,1.60
"AMEC","M950146-0020A","Lift Rod & Knob",3.70,"0.5166 ",1.91,0.00,0.00,0.00,0.00,0.00,1.91
"AMEC","M950151-0070A","Cold Index",3.20,"0.5166 ",1.65,0.00,0.00,0.00,0.00,0.00,1.65
"AMEC","M950152-0070A","Hot Index",3.20,"0.5166 ",1.65,0.00,0.00,0.00,0.00,0.00,1.65
"AMEC","M950153-0070A","Index Cap",9.60,"0.5166 ",4.96,0.00,0.00,0.00,0.00,0.00,4.96
"AMEC","M950157-0020A","CP Pop up Rod",2.00,"0.5166 ",1.03,0.00,0.00,0.00,0.00,0.00,1.03
"AMEC","M950158-0020A","CP Lift Rod",2.00,"0.5166 ",1.03,0.00,0.00,0.00,0.00,0.00,1.03
"AMEC","M950168-0070A","Power Sply",117.10,"0.5166 ",60.49,0.00,0.00,0.00,0.00,0.00,60.49
"AMEC","M950169-0070A","Power Sply",42.00,"0.5166 ",21.70,0.00,0.00,0.00,0.00,0.00,21.70
"AMEC","M950182-0020A","CP Lift Rod",2.70,"0.5166 ",1.39,0.00,0.00,0.00,0.00,0.00,1.39
"AMEC","M950182-2950A","Satin Lift Rod",8.60,"0.5166 ",4.44,0.00,0.00,0.00,0.00,0.00,4.44
"AMEC","M950204-0020A","CP Shwrhead",92.50,"0.5166 ",47.79,0.00,0.00,0.00,0.00,0.00,47.79
"AMEC","M950215-0020A","CP Div Spt",68.30,"0.5166 ",35.28,0.00,0.00,0.00,0.00,0.00,35.28
"AMEC","M950215-0200A","WH Div Spt",63.88,"0.5166 ",33.00,0.00,0.00,0.00,0.00,0.00,33.00
"AMEC","M950215-2210A","Satin & CP Div Spt",262.30,"0.5166 ",135.50,0.00,0.00,0.00,0.00,0.00,135.50
"AMEC","M950215-2950A","Satin Div Spt",89.00,"0.5166 ",45.98,0.00,0.00,0.00,0.00,0.00,45.98
"AMEC","M950215-2990A","Mixage Div Spt",234.50,"0.5166 ",121.14,0.00,0.00,0.00,0.00,0.00,121.14
"AMEC","M950220-0020A","CP Div Spt",214.30,"0.5166 ",110.71,0.00,0.00,0.00,0.00,0.00,110.71
"AMEC","M950225-0020A","CP Div Spt",14.90,"0.5166 ",7.70,0.00,0.00,0.00,0.00,0.00,7.70
"AMEC","M950230-0020A","CP Div Spt",16.90,"0.5166 ",8.73,0.00,0.00,0.00,0.00,0.00,8.73
"AMEC","M950231-0020A","CP Div Spt",22.80,"0.5166 ",11.78,0.00,0.00,0.00,0.00,0.00,11.78
"AMEC","M950231-2950A","Satin Div Spt",40.50,"0.5166 ",20.92,0.00,0.00,0.00,0.00,0.00,20.92
"AMEC","M950245-0020A","CP Hdle",38.90,"0.5166 ",20.10,0.00,0.00,0.00,0.00,0.00,20.10
"AMEC","M950247-0020A","CP Lever Hdle",13.80,"0.5166 ",7.13,0.00,0.00,0.00,0.00,0.00,7.13
"AMEC","M950250-0070A","DC Solenoid Valve",175.00,"0.5166 ",90.41,0.00,0.00,0.00,0.00,0.00,90.41
"AMEC","M950251-0070A","Solenoid",175.00,"0.5166 ",90.41,0.00,0.00,0.00,0.00,0.00,90.41
"AMEC","M950271-2950A","Satin Lever Hdle",20.10,"0.5166 ",10.38,0.00,0.00,0.00,0.00,0.00,10.38
"AMEC","M950291-0020A","CP Div Spt",107.60,"0.5166 ",55.59,0.00,0.00,0.00,0.00,0.00,55.59
"AMEC","M950315-0020A","CP Div Spt",107.60,"0.5166 ",55.59,0.00,0.00,0.00,0.00,0.00,55.59
"AMEC","M950315-2950A","Satin Div Spt",639.60,"0.5166 ",330.42,0.00,0.00,0.00,0.00,0.00,330.42
"AMEC","M952100-0070A","Press Bal Unit",21.00,"0.5166 ",10.85,0.00,0.00,0.00,0.00,0.00,10.85
"AMEC","M952220-0070A","Filter Screen",5.60,"0.5166 ",2.89,0.00,0.00,0.00,0.00,0.00,2.89
"AMEC","M952237-0020A","CP Pull Out Spray",48.00,"0.5166 ",24.80,0.00,0.00,0.00,0.00,0.00,24.80
"AMEC","M952237-0210A","BN Pull Out Spray",38.00,"0.5166 ",19.63,0.00,0.00,0.00,0.00,0.00,19.63
"AMEC","M952237-0750A","SS Pull Out Spray",48.00,"0.5166 ",24.80,0.00,0.00,0.00,0.00,0.00,24.80
"AMEC","M952237-0990A","PB Pull Out Spray",42.60,"0.5166 ",22.01,0.00,0.00,0.00,0.00,0.00,22.01
"AMEC","M952237-2080A","WH Heat Pull Out Spray",38.00,"0.5166 ",19.63,0.00,0.00,0.00,0.00,0.00,19.63
"AMEC","M952237-2850A","Velvet Handspray",55.20,"0.5166 ",28.52,0.00,0.00,0.00,0.00,0.00,28.52
"AMEC","M952237-2950A","Satin Handspray",58.50,"0.5166 ",30.22,0.00,0.00,0.00,0.00,0.00,30.22
"AMEC","M952240-0020A","CP Pull Out Spray",92.60,"0.5166 ",47.84,0.00,0.00,0.00,0.00,0.00,47.84
"AMEC","M952240-0750A","SS Pull Out Spray",98.60,"0.5166 ",50.94,0.00,0.00,0.00,0.00,0.00,50.94
"AMEC","M952250-0750A","SS Pull Out Spray",47.50,"0.5166 ",24.54,0.00,0.00,0.00,0.00,0.00,24.54
"AMEC","M952262-0020A","CP 3/4"" Spud Assy",23.80,"0.5166 ",12.30,0.00,0.00,0.00,0.00,0.00,12.30
"AMEC","M952269-0020A","CP 1-1/2"" Spud Assy",29.20,"0.5166 ",15.08,0.00,0.00,0.00,0.00,0.00,15.08
"AMEC","M952410-0020A","CP Plastic Drain Assy",7.50,"0.5166 ",3.87,0.00,0.00,0.00,0.00,0.00,3.87
"AMEC","M952425-0020A","CP Drain Assy",30.00,"0.5166 ",15.50,0.00,0.00,0.00,0.00,0.00,15.50
"AMEC","M952425-0990A","PB Drain Assy",32.00,"0.5166 ",16.53,0.00,0.00,0.00,0.00,0.00,16.53
"AMEC","M952425-2950A","Satin Drain Assy",35.60,"0.5166 ",18.39,0.00,0.00,0.00,0.00,0.00,18.39
"AMEC","M952430-0070A","Cable Assy",6.00,"0.5166 ",3.10,0.00,0.00,0.00,0.00,0.00,3.10
"AMEC","M952435-0070A","Cable Assy",12.00,"0.5166 ",6.20,0.00,0.00,0.00,0.00,0.00,6.20
"AMEC","M952452-0020A","CP xfer Rod",8.28,"0.5166 ",4.28,0.00,0.00,0.00,0.00,0.00,4.28
"AMEC","M952454-0070A","xfer Rod",8.70,"0.5166 ",4.49,0.00,0.00,0.00,0.00,0.00,4.49
"AMEC","M953006-0070A","Hose w/ Tee",32.40,"0.5166 ",16.74,0.00,0.00,0.00,0.00,0.00,16.74
"AMEC","M953040-0020A","CP Esch Holder",18.30,"0.5166 ",9.45,0.00,0.00,0.00,0.00,0.00,9.45
"AMEC","M953040-0200A","WH Esch Holder",8.00,"0.5166 ",4.13,0.00,0.00,0.00,0.00,0.00,4.13
"AMEC","M953040-0210A","BN Esch Holder",11.90,"0.5166 ",6.15,0.00,0.00,0.00,0.00,0.00,6.15
"AMEC","M953040-0990A","PB Esch Holder",7.00,"0.5166 ",3.62,0.00,0.00,0.00,0.00,0.00,3.62
"AMEC","M953040-2950A","Satin Esch Holder",8.10,"0.5166 ",4.18,0.00,0.00,0.00,0.00,0.00,4.18
"AMEC","M953040-2970A","Satin & PB Esch Holder",14.80,"0.5166 ",7.65,0.00,0.00,0.00,0.00,0.00,7.65
"AMEC","M953052-0070A","Check Valve",3.70,"0.5166 ",1.91,0.00,0.00,0.00,0.00,0.00,1.91
"AMEC","M953119-0020A","CP Spt Kit",58.40,"0.5166 ",30.17,0.00,0.00,0.00,0.00,0.00,30.17
"AMEC","M953130-0070A","xfer Valve w/ Mtg Kit",115.20,"0.5166 ",59.51,0.00,0.00,0.00,0.00,0.00,59.51
"AMEC","M953131-0070A","xfer Mtg Kit",33.40,"0.5166 ",17.25,0.00,0.00,0.00,0.00,0.00,17.25
"AMEC","M953169-0020A","CP Handshwr",109.60,"0.5166 ",56.62,0.00,0.00,0.00,0.00,0.00,56.62
"AMEC","M953235-0020A","CP Div Spt",16.20,"0.5166 ",8.37,0.00,0.00,0.00,0.00,0.00,8.37
"AMEC","M953415-0020A","CP Div Spt",49.90,"0.5166 ",25.78,0.00,0.00,0.00,0.00,0.00,25.78
"AMEC","M953415-2950A","Satin Div Spt",197.40,"0.5166 ",101.98,0.00,0.00,0.00,0.00,0.00,101.98
"AMEC","M953460-0020A","CP Drain Assy",40.00,"0.5166 ",20.66,0.00,0.00,0.00,0.00,0.00,20.66
"AMEC","M953465-0020A","CP Drain Assy",14.00,"0.5166 ",7.23,0.00,0.00,0.00,0.00,0.00,7.23
"AMEC","M953530-0020A","CP Shwrhead",24.10,"0.5166 ",12.45,0.00,0.00,0.00,0.00,0.00,12.45
"AMEC","M953530-0200A","WH Shwrhead",24.10,"0.5166 ",12.45,0.00,0.00,0.00,0.00,0.00,12.45
"AMEC","M953530-0990A","PB Shwrhead",72.20,"0.5166 ",37.30,0.00,0.00,0.00,0.00,0.00,37.30
"AMEC","M953530-2950A","Satin Shwrhead",33.30,"0.5166 ",17.20,0.00,0.00,0.00,0.00,0.00,17.20
"AMEC","M953540-0020A","CP Shwrhead",130.60,"0.5166 ",67.47,0.00,0.00,0.00,0.00,0.00,67.47
"AMEC","M953540-2950A","Satin Shwrhead",130.60,"0.5166 ",67.47,0.00,0.00,0.00,0.00,0.00,67.47
"AMEC","M953550-0020A","CP Shwrhead",12.80,"0.5166 ",6.61,0.00,0.00,0.00,0.00,0.00,6.61
"AMEC","M953565-0020A","CP Shwrhead",121.70,"0.5166 ",62.87,0.00,0.00,0.00,0.00,0.00,62.87
"AMEC","M953567-0020A","CP Shwrhead",29.00,"0.5166 ",14.98,0.00,0.00,0.00,0.00,0.00,14.98
"AMEC","M953567-0680A","Blackened Bronze Shwrhead",62.80,"0.5166 ",32.44,0.00,0.00,0.00,0.00,0.00,32.44
"AMEC","M953569-0020A","CP Shwrhead",20.70,"0.5166 ",10.69,0.00,0.00,0.00,0.00,0.00,10.69
"AMEC","M953569-2950A","Satin Shwrhead",30.60,"0.5166 ",15.81,0.00,0.00,0.00,0.00,0.00,15.81
"AMEC","M953569-2990A","Mixage Shwrhead",25.30,"0.5166 ",13.07,0.00,0.00,0.00,0.00,0.00,13.07
"AMEC","M953570-0020A","CP Shwrhead",100.40,"0.5166 ",51.87,0.00,0.00,0.00,0.00,0.00,51.87
"AMEC","M953570-0990A","PB Shwrhead",153.60,"0.5166 ",79.35,0.00,0.00,0.00,0.00,0.00,79.35
"AMEC","M953570-2950A","Satin Shwrhead",207.40,"0.5166 ",107.14,0.00,0.00,0.00,0.00,0.00,107.14
"AMEC","M953570-2990A","Mixage Shwrhead",106.20,"0.5166 ",54.86,0.00,0.00,0.00,0.00,0.00,54.86
"AMEC","M953575-0020A","CP Shwrhead",48.40,"0.5166 ",25.00,0.00,0.00,0.00,0.00,0.00,25.00
"AMEC","M953578-0020A","10"""" Rain Shwrhead",90.60,"0.5166 ",46.80,0.00,0.00,0.00,0.00,0.00,46.80
"AMEC","M953579-0020A","CP Shwrhead",34.40,"0.5166 ",17.77,0.00,0.00,0.00,0.00,0.00,17.77
"AMEC","M953580-0020A","CP Shwrhead",35.10,"0.5166 ",18.13,0.00,0.00,0.00,0.00,0.00,18.13
"AMEC","M953580-0200A","WH Shwrhead",46.70,"0.5166 ",24.13,0.00,0.00,0.00,0.00,0.00,24.13
"AMEC","M953580-0210A","BN Shwrhead",48.60,"0.5166 ",25.11,0.00,0.00,0.00,0.00,0.00,25.11
"AMEC","M953580-0620A","BK Nickel & PB Shwrhead",102.20,"0.5166 ",52.80,0.00,0.00,0.00,0.00,0.00,52.80
"AMEC","M953580-0990A","PB Shwrhead",58.10,"0.5166 ",30.01,0.00,0.00,0.00,0.00,0.00,30.01
"AMEC","M953580-2940A","CP & GD Shwrhead",104.91,"0.5166 ",54.20,0.00,0.00,0.00,0.00,0.00,54.20
"AMEC","M953580-2950A","Satin Shwrhead",68.00,"0.5166 ",35.13,0.00,0.00,0.00,0.00,0.00,35.13
"AMEC","M953580-2990A","Mixage Shwrhead",59.90,"0.5166 ",30.94,0.00,0.00,0.00,0.00,0.00,30.94
"AMEC","M953588-0020A","CP Shwrhead",34.70,"0.5166 ",17.93,0.00,0.00,0.00,0.00,0.00,17.93
"AMEC","M953588-2950A","Satin Shwrhead",51.40,"0.5166 ",26.55,0.00,0.00,0.00,0.00,0.00,26.55
"AMEC","M953597-0070A","Valve S/A",68.00,"0.5166 ",35.13,0.00,0.00,0.00,0.00,0.00,35.13
"AMEC","M953667-0020A","CP Handspray",38.00,"0.5166 ",19.63,0.00,0.00,0.00,0.00,0.00,19.63
"AMEC","M953667-0200A","WH Handspray",38.70,"0.5166 ",19.99,0.00,0.00,0.00,0.00,0.00,19.99
"AMEC","M953667-0210A","BN Handspray",39.20,"0.5166 ",20.25,0.00,0.00,0.00,0.00,0.00,20.25
"AMEC","M953667-0990A","PB Handspray",42.20,"0.5166 ",21.80,0.00,0.00,0.00,0.00,0.00,21.80
"AMEC","M953667-2850A","Velvet Handspray",73.60,"0.5166 ",38.02,0.00,0.00,0.00,0.00,0.00,38.02
"AMEC","M953667-2950A","Satin Handspray",44.80,"0.5166 ",23.14,0.00,0.00,0.00,0.00,0.00,23.14
"AMEC","M953668-0020A","CP Handspray",48.80,"0.5166 ",25.21,0.00,0.00,0.00,0.00,0.00,25.21
"AMEC","M953668-0200A","WH Handspray",44.20,"0.5166 ",22.83,0.00,0.00,0.00,0.00,0.00,22.83
"AMEC","M953668-0210A","BN Handspray",44.50,"0.5166 ",22.99,0.00,0.00,0.00,0.00,0.00,22.99
"AMEC","M953668-0250A","WH & CP Handspray",83.80,"0.5166 ",43.29,0.00,0.00,0.00,0.00,0.00,43.29
"AMEC","M953668-0990A","PB Handspray",51.70,"0.5166 ",26.71,0.00,0.00,0.00,0.00,0.00,26.71
"AMEC","M953668-2850A","Velvet Handspray",88.90,"0.5166 ",45.93,0.00,0.00,0.00,0.00,0.00,45.93
"AMEC","M953668-2950A","Satin Handspray",53.40,"0.5166 ",27.59,0.00,0.00,0.00,0.00,0.00,27.59
"AMEC","M953668-2970A","Satin & PB Handspray",54.30,"0.5166 ",28.05,0.00,0.00,0.00,0.00,0.00,28.05
"AMEC","M953668-2990A","Mixage Handspray",47.50,"0.5166 ",24.54,0.00,0.00,0.00,0.00,0.00,24.54
"AMEC","M953670-0020A","CP Handspray & Hose",16.40,"0.5166 ",8.47,0.00,0.00,0.00,0.00,0.00,8.47
"AMEC","M953670-0170A","BK Handspray & Hose",14.00,"0.5166 ",7.23,0.00,0.00,0.00,0.00,0.00,7.23
"AMEC","M953670-2950A","Satin Handspray & Hose",39.00,"0.5166 ",20.15,0.00,0.00,0.00,0.00,0.00,20.15
"AMEC","M953678-0020A","CP Hand Spray & Hose",16.30,"0.5166 ",8.42,0.00,0.00,0.00,0.00,0.00,8.42
"AMEC","M953678-0750A","SS Hand Spray & Hose",21.60,"0.5166 ",11.16,0.00,0.00,0.00,0.00,0.00,11.16
"AMEC","M960131-0070A","Shank Ext",29.00,"0.5166 ",14.98,0.00,0.00,0.00,0.00,0.00,14.98
"AMEC","M960880-0070A","Retainer Kit",15.56,"0.5166 ",8.04,0.00,0.00,0.00,0.00,0.00,8.04
"AMEC","M960990-0070A","Retainer Kit",11.80,"0.5166 ",6.10,0.00,0.00,0.00,0.00,0.00,6.10
"AMEC","M960992-0020A","CP Lever Hdle Kit",17.90,"0.5166 ",9.25,0.00,0.00,0.00,0.00,0.00,9.25
"AMEC","M960994-0070A","Seal Kit",4.00,"0.5166 ",2.07,0.00,0.00,0.00,0.00,0.00,2.07
"AMEC","M961012-0070A","Spacer Kit",9.80,"0.5166 ",5.06,0.00,0.00,0.00,0.00,0.00,5.06
"AMEC","M961016-0020A","CP Ext Kit",63.70,"0.5166 ",32.91,0.00,0.00,0.00,0.00,0.00,32.91
"AMEC","M961106-0040A","Hdle Kit",23.50,"0.5166 ",12.14,0.00,0.00,0.00,0.00,0.00,12.14
"AMEC","M961107-0020A","CP Vb Rep Kit",12.00,"0.5166 ",6.20,0.00,0.00,0.00,0.00,0.00,6.20
"AMEC","M961109-0020A","Female Shank w/ Stop",59.10,"0.5166 ",30.53,0.00,0.00,0.00,0.00,0.00,30.53
"AMEC","M961109-0040A","Female Shank w/ Stop",53.30,"0.5166 ",27.53,0.00,0.00,0.00,0.00,0.00,27.53
"AMEC","M961110-0020A","8"" Deck Plate Kit",46.50,"0.5166 ",24.02,0.00,0.00,0.00,0.00,0.00,24.02
"AMEC","M961112-2950A","Satin Temp Control Hdle",151.20,"0.5166 ",78.11,0.00,0.00,0.00,0.00,0.00,78.11
"AMEC","M961113-0020A","CP Esch",56.20,"0.5166 ",29.03,0.00,0.00,0.00,0.00,0.00,29.03
"AMEC","M961130-0020A","CP Pop up Rod",8.50,"0.5166 ",4.39,0.00,0.00,0.00,0.00,0.00,4.39
"AMEC","M961162-0070A","Hot Index Btn",7.20,"0.5166 ",3.72,0.00,0.00,0.00,0.00,0.00,3.72
"AMEC","M961163-0070A","Cold index Btn",7.20,"0.5166 ",3.72,0.00,0.00,0.00,0.00,0.00,3.72
"AMEC","M961211-0070A","Div Seal Kit",15.48,"0.5166 ",8.00,0.00,0.00,0.00,0.00,0.00,8.00
"AMEC","M961460-0020A","CP Esch Kit",17.80,"0.5166 ",9.20,0.00,0.00,0.00,0.00,0.00,9.20
"AMEC","M961461-0020A","CP Btn & Screw",3.00,"0.5166 ",1.55,0.00,0.00,0.00,0.00,0.00,1.55
"AMEC","M961463-0200A","WH Handshwr",9.44,"0.5166 ",4.88,0.00,0.00,0.00,0.00,0.00,4.88
"AMEC","M961464-0020A","CP Shwr Holder Kit",33.10,"0.5166 ",17.10,0.00,0.00,0.00,0.00,0.00,17.10
"AMEC","M961464-2950A","Satin Shwr Holder Kit",110.90,"0.5166 ",57.29,0.00,0.00,0.00,0.00,0.00,57.29
"AMEC","M961464-2990A","Mixage Shwr Holder Kit",103.50,"0.5166 ",53.47,0.00,0.00,0.00,0.00,0.00,53.47
"AMEC","M961465-0020A","CP Esch Kit",32.00,"0.5166 ",16.53,0.00,0.00,0.00,0.00,0.00,16.53
"AMEC","M961465-0680A","Blackened Bronze Esch Kit",45.00,"0.5166 ",23.25,0.00,0.00,0.00,0.00,0.00,23.25
